x,y,class
0.10861836644850878,-0.9912409396192025,0.0
1.0094060578543567,0.5147561531001843,0.0
0.6329723674342893,-0.8208163269038515,0.0
0.8762415874201692,-0.2717627637368346,0.0
0.7699386946752996,1.0248656408517351,0.0
0.9010874645024383,0.5619931346821001,0.0
0.02670247973960696,0.9747795368726384,0.0
-0.5737282482879128,-0.7188831157941938,0.0
-0.837286072566689,0.4716807998176552,0.0
-0.17581648626243826,0.4634506613785119,0.0
-0.032588273712564904,-1.0247643727149984,0.0
-0.39009241642070847,-0.8568333955882442,0.0
-0.5711024914643559,0.959842492528879,0.0
-0.768511796910905,0.4779495198947719,0.0
0.5441583287876521,1.0999911857159026,0.0
-0.8661634007736181,-0.41020952155851514,0.0
0.9639888462682125,-0.07327464797109767,0.0
-0.7844544809690533,0.3044847047837353,0.0
0.44752303541402416,-1.0912650382028755,0.0
0.03312807605073856,-0.8404047972326893,0.0
0.4856420865372851,-0.7174236989484364,0.0
0.8787218389313031,0.6753317188980134,0.0
0.36965084500055156,-0.9664409089654376,0.0
-0.6856870610473529,-1.0266080010625762,0.0
-1.1198210012040397,0.3048313352595921,0.0
0.9451406935035928,0.1160357840173799,0.0
-0.512235721227698,0.9931331542660919,0.0
-0.3641085014099903,1.455182763912941,0.0
-0.6445555299039392,-0.26742097259254316,0.0
0.834230440611563,-0.6353883527559308,0.0
-0.32694664538831997,-1.0504056854331205,0.0
0.2335039447996719,-0.9796115281522744,0.0
0.2765908287037434,-1.2517104514104376,0.0
-0.11887307306060999,1.1605086473415434,0.0
0.4231168524820217,1.1496596068415346,0.0
-0.9426440590102221,0.5071365645880301,0.0
-0.7431641610224028,-0.22730154948776346,0.0
0.10437602062428619,0.8836449310476939,0.0
0.3357600299610276,-0.8090000852073921,0.0
-1.3765403873442177,-0.0026033514976325414,0.0
-0.7847999982364638,0.5266163791121641,0.0
-0.5056220456017853,-0.9407797559183134,0.0
0.8338600494633321,-0.17074283171208005,0.0
0.694431032115669,-1.0222671394755232,0.0
-0.6629274609622282,-0.017970511239705268,0.0
0.6111154055538074,0.6693786377881685,0.0
-1.1019655051224793,-0.07006076498819286,0.0
0.26735677323618545,0.9977747383320132,0.0
0.5622568593134664,-1.0289243308358722,0.0
-0.6692528883012117,0.6196524657415391,0.0
-0.8103494719707673,-0.07157052639489603,0.0
0.41018211591059234,-0.756440900088966,0.0
0.5702168616681851,-0.7792510565481753,0.0
1.321910795646982,0.6979263893765425,0.0
-0.9572322397233819,-0.07976618432333264,0.0
