x,y,class
-0.8859709007649764,0.9169762572531808,0.0
-1.1009600096847338,0.7133557140602079,0.0
-1.7027197104803844,0.27359770243085724,0.0
-0.8973565860520305,-0.020852790385702313,0.0
-1.1193915818960982,1.1430408586790695,0.0
1.3991987568127513,0.5458613829839543,0.0
-1.2987950380068978,0.8611901718557549,0.0
1.3398400718076213,0.009267709799814918,0.0
-0.05676838376638818,1.1332259806090872,0.0
-0.7697532582678176,1.1445087862421444,0.0
-0.00248435634481764,0.9653913560800007,0.0
0.6541777079086353,0.3414349074363755,0.0
0.30430147467700547,0.9668095339276688,0.0
-0.490200365420988,0.7369950307991078,0.0
1.3938169855954108,0.01042601194423809,0.0
0.8232849037611218,0.4231861376142822,0.0
-1.1076809327291186,-0.09890560579293772,0.0
-0.7820217742612418,0.8813120881673229,0.0
0.7017584839802161,0.8443784488505084,0.0
0.328834739103497,0.9869888360049494,0.0
-0.45480732645268585,1.089979431785379,0.0
1.3433852655116407,0.5838233228844307,0.0
-0.8674397800749257,0.2503735647822236,0.0
-0.4832341288818938,1.092050756923468,0.0
0.6158181533824374,0.38778489364559987,0.0
-0.9226838588528641,0.27813304473903044,0.0
0.673220580609483,0.8959266922185075,0.0
0.2876286512325259,0.47300809643705377,0.0
-0.4750026710490163,0.7638541413997002,0.0
1.0497055422878117,0.30282706248271535,0.0
0.9169651360624639,0.7281440343036103,0.0
-1.1295905465169738,0.6608221410658106,0.0
-0.19299193100583245,0.45897207855879135,0.0
-0.6206268054175939,-0.24773406803746206,0.0
-0.8485258186334723,0.3250439779032021,0.0
0.2903590344768972,0.5292880035477442,0.0
-0.5591280181793759,0.5898139984902427,0.0
-1.1200869969755012,0.2546392523091061,0.0
0.2674394627947655,0.9820277259564276,0.0
-0.1465946995719752,0.8468038413705283,0.0
-0.6073053288009234,0.595367170992683,0.0
0.9978578635918928,0.41459813211605256,0.0
-0.17043723259269675,1.2153721635036863,0.0
-0.5169670003773648,1.321749461171282,0.0
0.3164203929547819,1.1855954442337455,0.0
-0.8930045674990861,0.27048035621571187,0.0
0.12240912569283141,1.0333061660866056,0.0
0.514564424369272,0.8049133960789132,0.0
1.048894757678479,0.5499669756128485,0.0
0.6858925017871114,1.5227997024498086,0.0
1.3797703988012138,0.7128473097798821,0.0
1.0549598930092476,0.5862507622103742,0.0
-0.6807254677948434,0.772308192846357,0.0
-0.6171380927272693,0.902695221616577,0.0
0.03939204166693003,0.7006682684077252,0.0
-1.1188134399125418,0.3998651625921086,0.0
-0.44691851894776796,0.6634599901592878,0.0
0.7219444587246102,0.6729429812706283,0.0
1.261865386408049,-0.22861984012631514,0.0
1.0042943528846635,-0.04934690615771607,0.0
0.10202367908410045,0.9667471630254169,0.0
0.40156719562836174,0.8783633118113112,0.0
-1.3481306725175757,0.6933476578807818,0.0
0.8204133426506773,0.8217338804483134,0.0
-0.14366615095561777,0.959657296737002,0.0
-0.38970038342194263,0.9906725257777341,0.0
0.6082364074295257,-0.14451700604287365,0.0
-0.808665006512257,0.4539349339492468,0.0
